index,lat,lon,use_type,use_code,year_built,gross_area,story_height,number_of_stories,Address,fire,Fire,Fire_final
1447,38.0667,-78.48671999999998,C,Retail Store,1931.0,1222.0,12.0,1.0,230 ZAN RD,0,0.0,0.0
1448,,,R,Convenience Market,1996.0,1240.0,12.0,1.0,1029 WERTLAND ST,0,0.0,0.0
1449,38.0229125,-78.4953578,R,Apartments 1-10 units,1960.0,40440.0,8.0,4.0,768 PROSPECT AVE,0,0.0,0.0
1450,,,R,Fast Food Restaurant,1986.0,3597.0,12.0,1.0,2111 MICHIE DR,0,0.0,0.0
1451,38.0612834,-78.48578459999999,R,Market,1987.0,1344.0,14.0,1.0,2111 MICHIE DR,0,0.0,0.0
1452,38.02281729999999,-78.4954315,R,Retail Store,1920.0,936.0,12.0,1.0,772 PROSPECT AVE,0,0.0,0.0
1453,,,,Office Building,1920.0,836.0,12.0,1.0,1327 MAIN ST,0,0.0,0.0
1454,,,,Commercial,1993.0,3493.0,12.0,1.0,110 2ND ST,0,0.0,0.0
1455,,,C,Retail Store,1993.0,2625.0,12.0,1.0,417 MAIN ST,0,0.0,0.0
1456,,,R,Restaurant,1920.0,645.0,10.0,1.0,2111 MICHIE DR,0,0.0,0.0
1457,38.0344837,-78.4638052,R,Rooming House,1920.0,414.0,12.0,2.0,1407 GRACE ST,0,0.0,0.0
1458,38.04992,-78.506354,R,Office,0.0,2840.0,10.0,1.0,2101 ARLINGTON BLVD,0,0.0,0.0
1459,,,R,Office Building,1962.0,1059.0,8.0,1.0,800 5TH ST,0,0.0,0.0
1460,38.0612834,-78.48578459999999,R,Commercial,1972.0,2161.0,33.0,1.0,2111 MICHIE DR,0,0.0,0.0
1461,38.0612834,-78.48578459999999,R,Commercial,1972.0,560.0,12.0,1.0,2111 MICHIE DR,0,0.0,0.0
1462,38.0612834,-78.48578459999999,R,Storage Garage,1950.0,240.0,10.0,1.0,2111 MICHIE DR,0,0.0,0.0
1463,,,R,Apartments 1-10 units,1926.0,3930.0,8.0,2.5,1039 LOCUST AVE,0,0.0,0.0
1464,38.019463099999996,-78.4726192,R,Apartments 1-10 units,2012.0,12491.0,8.0,2.0,1400 MONTICELLO RD,0,1.0,1.0
1465,38.019463099999996,-78.4726192,R,Apartments 1-10 units,2012.0,12491.0,8.0,2.0,1400 MONTICELLO RD,0,1.0,1.0
1466,38.019463099999996,-78.4726192,R,Apartments 1-10 units,2012.0,12491.0,8.0,2.0,1400 MONTICELLO RD,0,1.0,1.0
1467,38.019463099999996,-78.4726192,R,Apartments 1-10 units,2012.0,12491.0,8.0,2.0,1400 MONTICELLO RD,0,1.0,1.0
1468,38.019463099999996,-78.4726192,R,Apartments 1-10 units,2012.0,12491.0,8.0,2.0,1400 MONTICELLO RD,0,1.0,1.0
1469,38.019463099999996,-78.4726192,R,Apartments 1-10 units,2012.0,12491.0,8.0,2.0,1400 MONTICELLO RD,0,1.0,1.0
1470,38.019463099999996,-78.4726192,R,Bank,1999.0,8192.0,12.0,2.0,1400 MONTICELLO RD,0,1.0,1.0
1471,38.019463099999996,-78.4726192,R,Bank,1999.0,8192.0,12.0,2.0,1400 MONTICELLO RD,0,1.0,1.0
1472,38.019463099999996,-78.4726192,R,Bank,1999.0,8192.0,12.0,2.0,1400 MONTICELLO RD,0,1.0,1.0
1473,38.019463099999996,-78.4726192,R,Bank,1999.0,8192.0,12.0,2.0,1400 MONTICELLO RD,0,1.0,1.0
1474,38.019463099999996,-78.4726192,R,Bank,1999.0,8192.0,12.0,2.0,1400 MONTICELLO RD,0,1.0,1.0
1475,38.019463099999996,-78.4726192,R,Bank,1999.0,8192.0,12.0,2.0,1400 MONTICELLO RD,0,1.0,1.0
1476,38.019463099999996,-78.4726192,R,Bank,1999.0,2535.0,12.0,1.0,1400 MONTICELLO RD,0,1.0,1.0
1477,38.019463099999996,-78.4726192,R,Bank,1999.0,2535.0,12.0,1.0,1400 MONTICELLO RD,0,1.0,1.0
1478,38.019463099999996,-78.4726192,R,Bank,1999.0,2535.0,12.0,1.0,1400 MONTICELLO RD,0,1.0,1.0
1479,38.019463099999996,-78.4726192,R,Bank,1999.0,2535.0,12.0,1.0,1400 MONTICELLO RD,0,1.0,1.0
1480,38.019463099999996,-78.4726192,R,Bank,1999.0,2535.0,12.0,1.0,1400 MONTICELLO RD,0,1.0,1.0
1481,38.019463099999996,-78.4726192,R,Bank,1999.0,2535.0,12.0,1.0,1400 MONTICELLO RD,0,1.0,1.0
1482,,,R,Apartments over 20 units,1947.0,15021.0,10.0,3.0,1619 MADISON AVE,0,0.0,0.0
1483,38.04232349999999,-78.4890241,R,Office Building,1915.0,5608.0,12.0,2.0,1619 MADISON AVE,0,0.0,0.0
1484,38.042195,-78.48813620000001,R,Apartments 11-20 Units,1905.0,4728.0,10.0,2.0,1611 MADISON AVE,0,0.0,0.0
1485,38.0296233,-78.50833370000001,R,Neighborhood Shopping Ctr.,1971.0,640.0,12.0,2.0,1712 JEFFERSON PARK AVE,0,0.0,0.0
1486,38.0296233,-78.50833370000001,R,Neighborhood Shopping Ctr.,1971.0,4388.0,12.0,2.0,1712 JEFFERSON PARK AVE,0,0.0,0.0
1487,38.0304529,-78.47852440000001,,Neighborhood Shopping Ctr.,1971.0,640.0,12.0,2.0,408 MARKET ST,0,0.0,0.0
1489,38.0432619,-78.4944342,R,Retail Store,1960.0,915.0,12.0,1.0,818 CABELL AVE,0,0.0,0.0
1490,38.0250792,-78.4788574,R,Neighborhood Shopping Ctr.,0.0,1742.0,16.0,1.0,601 AVON ST,0,0.0,0.0
1491,38.0250792,-78.4788574,R,Fast Food Restaurant,0.0,2084.0,10.0,1.0,601 AVON ST,0,0.0,0.0
1492,38.02787429999999,-78.4801032,R,Bank,1977.0,2196.0,12.0,1.0,426 GARRETT ST,1,0.0,1.0
1493,38.026205499999996,-78.5160685,,Fast Food Restaurant,1973.0,3321.0,14.0,1.0,2205 FONTAINE AVE,0,0.0,0.0
1494,38.0371122,-78.50069909999998,R,Gymnasium (College),1964.0,101147.0,60.0,1.0,132 CHANCELLOR ST,0,0.0,0.0
1495,38.0303769,-78.48180649999998,,Retail Store,1900.0,690.0,12.0,1.0,107 1ST ST,0,0.0,0.0
1496,38.0413388,-78.49619349999998,R,Retail Store,1900.0,288.0,12.0,1.0,611 MADISON AVE,0,0.0,0.0
1498,38.0420604,-78.50267439999998,R,Restaurant,1900.0,2600.0,10.0,2.0,39 UNIVERSITY CIR,0,0.0,0.0
1499,38.0415841,-78.4931119,R,Office Building,1910.0,1140.0,8.0,2.0,748 MADISON AVE,0,0.0,0.0
1500,38.041774100000005,-78.49750300000001,R,Apartments over 20 units,1925.0,63305.0,11.0,4.0,627 CABELL AVE,0,0.0,0.0
1501,38.026627600000005,-78.51242359999998,R,Apartments over 20 units,2007.0,48066.0,12.0,3.0,1918 JEFFERSON PARK AVE,0,0.0,0.0
1502,38.027296299999996,-78.5124615,R,Apartments over 20 units,2007.0,48066.0,12.0,3.0,100 HARMON ST,0,0.0,0.0
1503,38.041358100000004,-78.49376649999998,R,Retail Store,1920.0,1286.0,12.0,2.0,712 MADISON AVE,0,0.0,0.0
1504,38.0432487,-78.49446390000001,R,Hotel,1966.0,45861.0,12.0,3.0,816 CABELL AVE,0,0.0,0.0
1505,38.0432487,-78.49446390000001,R,Office Building,1928.0,6338.0,50.0,1.0,816 CABELL AVE,0,0.0,0.0
1506,,,R,Office Building,1928.0,21732.0,12.0,4.0,816 CABELL AVE,0,0.0,0.0
1507,38.021918400000004,-78.4832083,R,Apartments 11-20 Units,1997.0,6732.0,12.0,3.0,1101 6TH ST,0,0.0,0.0
1508,38.0303769,-78.48180649999998,,Apartments 1-10 units,1890.0,6114.0,10.0,2.0,107 1ST ST,0,0.0,0.0
1509,,,R,Apartments 1-10 units,1920.0,189.0,8.0,1.0,524 VALLEY RD,0,0.0,0.0
1510,,,R,Medical Office,1957.0,48950.0,14.0,1.0,814 ST CLAIR AVE,0,0.0,0.0
1511,38.031099499999996,-78.47763640000001,R,Office Building,1958.0,6380.0,12.0,1.0,500 COURT SQ,1,0.0,1.0
1512,38.0371122,-78.50069909999998,R,Office Building,1824.0,224.0,10.0,2.0,132 CHANCELLOR ST,0,0.0,0.0
1513,,,R,Office Building,1824.0,4650.0,10.0,2.5,501 17TH ST,0,0.0,0.0
1514,,,R,Commercial,0.0,167708.0,15.0,7.0,116 UNIVERSITY GDNS,0,0.0,0.0
1515,38.044927200000004,-78.5037272,R,Multiple Commercial Use,1926.0,13229.0,12.0,1.0,118 UNIVERSITY GDNS,0,0.0,0.0
1516,38.045075399999995,-78.5036803,R,Multiple Commercial Use,1926.0,3336.0,12.0,1.0,136 UNIVERSITY GDNS,0,0.0,0.0
1517,,,R,Apartments over 20 units,2016.0,,,,136 UNIVERSITY GDNS,0,0.0,0.0
1518,38.045075399999995,-78.5036803,R,Office Building,1950.0,3078.0,12.0,2.0,136 UNIVERSITY GDNS,0,0.0,0.0
1519,38.0264105,-78.51295739999998,R,Classroom  (Elem/2nd Sch),1964.0,4564.0,10.0,2.0,2002 JEFFERSON PARK AVE,0,0.0,0.0
1520,,,R,Classroom  (Elem/2nd Sch),1964.0,1055.0,10.0,1.0,2321 CRESTMONT AVE,0,0.0,0.0
1521,38.027506,-78.5108637,R,Apartments 1-10 units,1999.0,6100.0,12.0,1.0,1830 JEFFERSON PARK AVE,0,0.0,0.0
1522,,,R,Apartments 11-20 Units,1991.0,23440.0,8.0,4.0,1964 LEWIS MOUNTAIN RD,0,0.0,0.0
1523,38.04136700000001,-78.49732890000001,R,Apartments 11-20 Units,1991.0,300.0,8.0,1.0,608 CABELL AVE,0,0.0,0.0
1524,,,R,Apartments 1-10 units,1957.0,5976.0,8.0,3.0,2003 LEWIS MOUNTAIN RD,0,0.0,0.0
1525,38.04140220000001,-78.50158689999998,R,Apartments 1-10 units,1957.0,,,,68 UNIVERSITY WAY,0,0.0,0.0
1526,,,R,Apartments 1-10 units,1933.0,1386.0,8.0,1.0,206 MONTEBELLO CIR,0,0.0,0.0
1527,,,R,Apartments 1-10 units,1929.0,,,,116 CHELSEA DR,0,0.0,0.0
1528,38.028868300000006,-78.49364449999999,R,Church,1912.0,3264.0,20.0,1.0,762 KING ST,0,0.0,0.0
1529,,,R,Apartments 11-20 Units,1993.0,15268.0,8.0,4.0,762 KING ST,0,0.0,0.0
1530,,,R,Apartments 1-10 units,1960.0,6862.0,8.0,2.0,762 KING ST,0,0.0,0.0
1531,38.028868300000006,-78.49364449999999,R,Church,1958.0,4211.0,20.0,1.0,762 KING ST,0,0.0,0.0
1532,38.028868300000006,-78.49364449999999,R,Office Building,1890.0,3416.0,10.0,2.0,762 KING ST,0,0.0,0.0
1533,38.028868300000006,-78.49364449999999,R,"Library, Public",1965.0,13054.0,12.0,1.0,762 KING ST,0,0.0,0.0
1534,38.028868300000006,-78.49364449999999,R,Group Care Home,1920.0,18724.0,10.0,2.0,762 KING ST,0,0.0,0.0
1535,38.028868300000006,-78.49364449999999,R,Group Care Home,1920.0,2687.0,10.0,1.0,762 KING ST,0,0.0,0.0
1536,38.0244641,-78.4755275,C,Church,1953.0,5252.0,12.0,1.5,824 HINTON AVE,0,0.0,0.0
1537,38.0374836,-78.488558,C,Condominium Commercial,0.0,1547.0,12.0,1.0,901 PRESTON AVE,0,0.0,0.0
1538,38.034298,-78.49835,R,Retail Store,1981.0,,12.0,1.0,1308 WERTLAND ST,0,0.0,0.0
1539,38.037581700000004,-78.48769229999998,C,Office Building,1892.0,2744.0,8.0,2.0,700 ROSE HILL DR,0,0.0,0.0
1540,38.0318829,-78.4707099,C,Office Building,1920.0,936.0,12.0,1.0,400 LOCUST AVE,0,0.0,0.0
1541,38.02801229999999,-78.47612679999999,C,Industrial Engineering,1970.0,2273.0,12.0,1.0,110 AVON ST,0,0.0,0.0
1542,,,C,Multiple Commercial Use,1939.0,10838.0,15.0,2.0,600 WATER ST,0,0.0,0.0
1543,,,R,Storage Warehouse,1970.0,4171.0,12.0,1.0,200 GARRETT ST,0,1.0,1.0
1544,38.0187692,-78.48307390000001,R,Commercial,1920.0,,,,1320 AVON ST,0,0.0,0.0
1545,38.028224,-78.4836301,R,Office Building,1900.0,138.0,12.0,2.0,111 MONTICELLO AVE,0,1.0,1.0
1546,38.030142299999994,-78.4814828,R,Office Building,1911.0,9786.0,12.0,3.0,107 WATER ST,0,0.0,0.0
1547,38.0374836,-78.488558,C,Retail Store,1920.0,3300.0,12.0,3.0,901 PRESTON AVE,0,0.0,0.0
1548,38.030142299999994,-78.4814828,R,Commercial,1920.0,,,,107 WATER ST,0,0.0,0.0
1549,,,R,490 Land,1998.0,10000.0,12.0,1.0,107 WATER ST,0,0.0,0.0
1550,,,R,Office Building,1964.0,23581.0,12.0,2.0,123 CLEVELAND AVE,0,0.0,0.0
1551,38.038135600000004,-78.484629,R,Office Building,1910.0,1209.0,10.0,1.5,711 HENRY AVE,0,0.0,0.0
1552,38.021495,-78.51653999999998,R,Hotel,1800.0,3900.0,12.0,2.0,2421 JEFFERSON PARK AVE,0,0.0,0.0
1553,38.030596,-78.49225729999998,R,Apartments 1-10 units,1915.0,4888.0,8.0,2.5,700 WALKER SQ,0,0.0,0.0
1554,38.030596,-78.49225729999998,R,Apartments 1-10 units,1920.0,4093.0,8.0,2.5,700 WALKER SQ,0,0.0,0.0
1555,38.036736700000006,-78.4923536,R,Office Building,1905.0,191.0,8.0,1.0,344 10TH ST,0,0.0,0.0
1556,38.0516479,-78.48884659999999,R,Office Building,1898.0,112.0,8.0,1.0,1404 RUGBY RD,0,0.0,0.0
1557,,,R,Office Building,1890.0,2152.0,12.0,2.0,1946 MICHAEL PL,0,0.0,0.0
1558,,,R,Office Building,1913.0,4994.0,10.0,2.0,1948 MICHAEL PL,0,0.0,0.0
1559,38.0651229,-78.47539429999998,R,Office,1895.0,10638.0,40.0,1.0,2205 BRANDYWINE DR,0,0.0,0.0
1560,,,R,Office Building,1923.0,8463.0,10.0,3.0,1103 ST CHARLES CT,0,1.0,1.0
1561,,,R,Office Building,1923.0,4980.0,10.0,2.0,1605 6TH ST,0,0.0,0.0
1562,,,R,Office Building,1923.0,2662.0,10.0,1.0,1120 AVON ST,0,0.0,0.0
1563,,,R,Rooming House,,3840.0,9.0,2.0,1201 AVON ST,0,0.0,0.0
1564,,,R,"Library, Public",1906.0,14909.0,20.0,1.0,1022 GROVE ST,0,1.0,1.0
1565,,,R,"Library, Public",1906.0,14909.0,20.0,1.0,1022 GROVE ST,0,1.0,1.0
1566,38.03779979999999,-78.5123448,R,Church,1925.0,3165.0,30.0,1.0,1951 THOMSON RD,0,0.0,0.0
1567,38.037777899999995,-78.51212290000002,R,Church,1925.0,3390.0,12.0,1.0,1947 THOMSON RD,0,0.0,0.0
1568,38.0343624,-78.4906223,R,Office Building,1870.0,2012.0,12.0,2.0,809 PAGE ST,0,0.0,0.0
1569,38.0344329,-78.48844620000001,R,Office Building,1870.0,589.0,12.0,1.0,701 ANDERSON ST,0,0.0,0.0
1570,38.035188,-78.48977099999998,R,Office Building,1920.0,3218.0,16.0,1.0,803 ANDERSON ST,0,0.0,0.0
1571,38.035113,-78.48868999999998,R,Office Building,1920.0,1170.0,12.0,1.0,720 WEST ST,0,0.0,0.0
1572,,,R,Office Building,1987.0,2447.0,12.0,1.0,1407 RUTLEDGE AVE,0,0.0,0.0
1573,38.046258200000004,-78.4805445,R,Office Building,1987.0,1114.0,12.0,1.0,1117 SHERWOOD RD,0,0.0,0.0
1574,,,R,Office Building,1987.0,1040.0,12.0,1.0,212 SHAMROCK RD,0,0.0,0.0
1575,38.0299438,-78.49008959999998,R,Office Building,1987.0,1141.0,12.0,1.0,304 7TH ST,0,0.0,0.0
1576,,,R,Office Building,1987.0,905.0,12.0,1.0,706 CASTALIA ST,0,0.0,0.0
1577,,,R,Office Building,1987.0,1195.0,12.0,1.0,735 WALKER SQ,0,0.0,0.0
1578,38.021629,-78.47450620000001,R,Office Building,1987.0,1313.0,12.0,1.0,702 CASTALIA ST,1,0.0,1.0
1579,38.016907,-78.472325,R,Office Building,1987.0,1288.0,12.0,1.0,947 RIVES ST,0,0.0,0.0
1580,,,R,Office Building,1987.0,4761.0,12.0,1.0,1603 CONCORD DR,0,0.0,0.0
1581,,,R,Office Building,1920.0,1930.0,20.0,1.0,1443 GROVE RD,0,0.0,0.0
1582,,,R,Office Building,1920.0,7686.0,12.0,2.0,1434 GROVE RD,0,0.0,0.0
1583,,,R,Office Building,1920.0,4671.0,12.0,3.0,1502 GROVE RD,0,0.0,0.0
1584,,,R,Office Building,1998.0,42878.0,12.0,3.0,1500 GROVE RD,0,0.0,0.0
1585,38.0239812,-78.4644051,,Office Building,1900.0,153.0,12.0,1.0,134 LEAKE LN,0,0.0,0.0
1586,38.0254886,-78.47773629999998,R,Office Building,1900.0,2236.0,12.0,1.0,704 HINTON AVE,0,0.0,0.0
1587,38.0402349,-78.49823549999998,R,Office Building,1900.0,2476.0,12.0,2.0,508 16TH ST,0,0.0,0.0
1588,,,R,Office Building,1920.0,2338.0,10.0,2.0,500 12TH ST,0,0.0,0.0
1589,,,R,Office Building,1920.0,217.0,10.0,1.0,836 PAGE ST,0,0.0,0.0
1590,38.020482799999996,-78.5042058,R,Office Building,1860.0,1800.0,12.0,1.0,1608 TRAILRIDGE RD,0,1.0,1.0
1591,38.04409329999999,-78.4842295,R,Office Building,1860.0,5382.0,12.0,3.0,1500 WESTWOOD RD,0,0.0,0.0
1592,38.060441,-78.48289760000002,R,Office Building,1953.0,4866.0,12.0,1.0,1643 KEITH VALLEY RD,0,0.0,0.0
1593,38.060688899999995,-78.48045570000001,R,Office Building,1953.0,2553.0,12.0,1.0,1708 KING MOUNTAIN RD,0,0.0,0.0
1594,38.025567200000005,-78.5173543,R,Office Building,1930.0,536.0,12.0,1.0,2308 FONTAINE AVE,0,0.0,0.0
1595,,,R,Office Building,1930.0,815.0,12.0,1.0,2308 FONTAINE AVE,0,0.0,0.0
1596,,,R,Apartments 1-10 units,1925.0,988.0,12.0,1.0,801 WALKER SQ,0,0.0,0.0
1597,38.030544899999995,-78.491473,R,Multiple Commercial Use,1978.0,4000.0,12.0,1.0,801 WALKER SQ,0,0.0,0.0
1598,,,R,Industrial Light Manufacturing,1953.0,720.0,12.0,1.0,801 WALKER SQ,0,0.0,0.0
1599,38.03857070000001,-78.48862530000001,R,Mortuary,1965.0,1247.0,12.0,1.0,631 BOOKER ST,0,0.0,0.0
1600,38.0381703,-78.4618958,R,Office Building,1988.0,3700.0,12.0,1.0,1209 RIVER VISTA AVE,0,0.0,0.0
1601,38.017277500000006,-78.48662680000002,R,Office Building,1988.0,1664.0,12.0,1.0,1601 6TH ST,0,0.0,0.0
1602,,,R,Medical Office,1989.0,944.0,12.0,1.0,728 WEST ST,0,0.0,0.0
1603,38.0351297,-78.49301949999999,R,Medical Office,1989.0,203.0,12.0,1.0,925 PAGE ST,0,0.0,0.0
1604,,,R,Medical Office,1989.0,1922.0,12.0,1.0,814 ANDERSON ST,0,0.0,0.0
1605,38.0177242,-78.4845402,R,Medical Office,1989.0,635.0,12.0,1.0,1510 EARLY ST,0,0.0,0.0
1606,,,R,Medical Office,1989.0,1427.0,12.0,1.0,1406 RIALTO ST,0,0.0,0.0
1607,38.0358007,-78.4984027,R,Multiple Commercial Use,1897.0,29210.0,12.0,2.0,224 14TH ST,0,0.0,0.0
1608,,,R,Multiple Commercial Use,1897.0,13698.0,12.0,1.0,1821 JEFFERSON PARK AVE,0,0.0,0.0
1609,38.033823100000006,-78.47939020000003,R,Office Building,1964.0,3494.0,10.0,1.0,415 2ND ST,0,0.0,0.0
1611,38.0277104,-78.4712206,,Office Building,1964.0,1450.0,12.0,1.0,1118 MARKET ST,0,0.0,0.0
1612,,,R,Office Building,1990.0,42404.0,12.0,4.0,2118 ANGUS RD,0,0.0,0.0
1613,38.040336700000005,-78.497614,R,Office Building,1992.0,85000.0,12.0,4.0,1500 GRADY AVE,0,0.0,0.0
1614,38.040336700000005,-78.497614,R,Multiple Commercial Use,1964.0,2757.0,12.0,1.0,1500 GRADY AVE,0,0.0,0.0
1615,38.0413468,-78.49361640000001,R,Office Building,1960.0,855.0,12.0,1.0,726 MADISON AVE,0,0.0,0.0
1616,38.028643,-78.5090309,R,Office Building,1950.0,480.0,10.0,1.0,1800 JEFFERSON PARK AVE,0,0.0,0.0
1617,38.028643,-78.5090309,R,Industrial Engineering,1979.0,4816.0,12.0,1.0,1800 JEFFERSON PARK AVE,0,0.0,0.0
1618,38.028643,-78.5090309,R,Office Building,1951.0,2650.0,10.0,1.0,1800 JEFFERSON PARK AVE,0,0.0,0.0
1619,,,R,Office Building,1951.0,2650.0,10.0,1.0,1800 JEFFERSON PARK AVE,0,0.0,0.0
1620,38.028643,-78.5090309,R,Neighborhood Shopping Ctr.,1996.0,6625.0,20.0,1.0,1800 JEFFERSON PARK AVE,0,0.0,0.0
1621,,,,Office Building,1900.0,1818.0,12.0,2.0,123 MAIN ST,0,0.0,0.0
1622,,,R,Restaurant,1920.0,2172.0,12.0,2.0,1800 JEFFERSON PARK AVE,0,0.0,0.0
1623,,,R,Restaurant,1920.0,420.0,12.0,1.0,1800 JEFFERSON PARK AVE,0,0.0,0.0
1624,38.028643,-78.5090309,R,Office Building,1920.0,5744.0,10.0,2.0,1800 JEFFERSON PARK AVE,0,0.0,0.0
1625,,,R,Office Building,1920.0,4910.0,10.0,1.0,1800 JEFFERSON PARK AVE,0,0.0,0.0
1626,,,R,Office Building,1920.0,4436.0,12.0,1.0,1800 JEFFERSON PARK AVE,0,0.0,0.0
1627,38.028643,-78.5090309,R,Office Building,1920.0,15102.0,10.0,3.0,1800 JEFFERSON PARK AVE,0,0.0,0.0
1628,,,R,Office Building,1900.0,754.0,12.0,1.0,1800 JEFFERSON PARK AVE,0,0.0,0.0
1629,,,R,Office Building,1920.0,214.0,12.0,1.0,629 BOOKER ST,0,0.0,0.0
1630,38.018686200000005,-78.49657549999998,R,Office Building,1962.0,358.0,8.0,1.0,1049 5TH ST,0,0.0,0.0
1631,38.028643,-78.5090309,R,Office Building,1925.0,1148.0,10.0,1.0,1800 JEFFERSON PARK AVE,0,0.0,0.0
1632,,,R,Office Building,1923.0,1304.0,10.0,1.5,1800 JEFFERSON PARK AVE,0,0.0,0.0
1633,38.03130170000001,-78.4827145,,Office Building,1987.0,2228.0,12.0,1.0,225 MAIN ST,0,0.0,0.0
1634,,,R,Office Building,1987.0,2601.0,12.0,1.0,1400 MONTICELLO RD,0,1.0,1.0
1635,,,R,Office Building,1987.0,2601.0,12.0,1.0,1400 MONTICELLO RD,0,1.0,1.0
1636,,,R,Office Building,1987.0,2601.0,12.0,1.0,1400 MONTICELLO RD,0,1.0,1.0
1637,,,R,Office Building,1987.0,2601.0,12.0,1.0,1400 MONTICELLO RD,0,1.0,1.0
1638,,,R,Office Building,1987.0,2601.0,12.0,1.0,1400 MONTICELLO RD,0,1.0,1.0
1639,,,R,Office Building,1987.0,2601.0,12.0,1.0,1400 MONTICELLO RD,0,1.0,1.0
1640,38.0307356,-78.48081599999998,,Restaurant,1967.0,1394.0,12.0,1.0,123 MAIN ST,0,0.0,0.0
1641,,,R,Hotel Limited Service,,,,,429 MONROE LN,0,0.0,0.0
1642,,,C,Retail Store,1934.0,2120.0,10.0,2.0,106 GOODMAN ST,0,0.0,0.0
1643,,,C,Office,1926.0,4621.0,10.0,1.0,1932 ARLINGTON BLVD,0,0.0,0.0
1644,38.04827890000001,-78.50553740000001,C,Office Building,1825.0,3828.0,8.0,2.0,1932 ARLINGTON BLVD,0,0.0,0.0
1645,,,C,Office Building,1825.0,108.0,8.0,1.0,1932 ARLINGTON BLVD,0,0.0,0.0
1646,,,C,Office Building,1964.0,23634.0,10.0,2.0,2115 HYDRAULIC RD,0,0.0,0.0
1647,38.0599894,-78.49503940000001,C,Office Building,1890.0,5368.0,14.0,2.0,2114 ANGUS RD,0,0.0,0.0
1648,,,C,Office Building,1890.0,10156.0,14.0,1.0,2114 ANGUS RD,0,0.0,0.0
1649,,,C,Office Building,1918.0,126.0,10.0,1.0,1924 ARLINGTON BLVD,0,0.0,0.0
1650,,,R,Office Building,1940.0,1346.0,12.0,2.0,301 15TH ST,0,0.0,0.0
1651,38.0370019,-78.4997891,R,Office Building,1940.0,351.0,12.0,1.0,301 15TH ST,0,0.0,0.0
1652,,,R,Restaurant,1920.0,1848.0,12.0,1.0,301 15TH ST,0,0.0,0.0
1653,38.0370019,-78.4997891,R,Restaurant,1920.0,1848.0,12.0,1.0,301 15TH ST,0,0.0,0.0
1654,38.0370019,-78.4997891,R,Restaurant,1920.0,1840.0,12.0,2.0,301 15TH ST,0,0.0,0.0
1655,,,R,Apartments over 20 units,1929.0,34190.0,8.0,5.0,725 WALKER SQ,0,0.0,0.0
1656,38.02693259999999,-78.51146290000001,R,Office Building,1920.0,2032.0,8.0,1.0,1904 JEFFERSON PARK AVE,0,0.0,0.0
1657,38.0294292,-78.50678020000001,R,Retail Store,1920.0,1650.0,12.0,1.0,209 VALLEY RD,0,0.0,0.0
1658,,,R,Office Building,1950.0,4846.0,12.0,1.0,1904 JEFFERSON PARK AVE,0,0.0,0.0
1659,38.02693259999999,-78.51146290000001,R,Office Building,1950.0,12826.0,12.0,1.0,1904 JEFFERSON PARK AVE,0,0.0,0.0
1660,,,R,Office Building,1962.0,7800.0,12.0,1.5,301 15TH ST,0,0.0,0.0
1661,38.042783,-78.510077,R,Bank,1984.0,4082.0,12.0,2.0,2021 IVY RD,0,0.0,0.0
1662,,,R,Retail Store,1920.0,2324.0,12.0,1.0,11 ALTAMONT CIR,0,0.0,0.0
1663,38.0425036,-78.49288309999999,R,Retail Store,1985.0,200.0,10.0,1.0,1129 PRESTON AVE,0,0.0,0.0
1664,38.042783,-78.510077,R,Retail Store,1920.0,1650.0,12.0,1.0,2021 IVY RD,0,0.0,0.0
1665,38.042783,-78.510077,R,Retail Store,1920.0,3300.0,12.0,3.0,2021 IVY RD,0,0.0,0.0
1666,,,R,Group Care Home,1920.0,5227.0,20.0,1.0,2021 IVY RD,0,0.0,0.0
1667,38.0341836,-78.4808704,R,Kennels,1998.0,5935.0,18.0,2.0,11 ALTAMONT CIR,0,0.0,0.0
1668,38.042783,-78.510077,R,Multiple Commercial Use,1961.0,2972.0,12.0,1.0,2021 IVY RD,0,0.0,0.0
1669,38.042783,-78.510077,R,Multiple Commercial Use,1961.0,7884.0,12.0,2.0,2021 IVY RD,0,0.0,0.0
1670,38.042783,-78.510077,R,Fast Food Restaurant,2017.0,,,,2021 IVY RD,0,0.0,0.0
1671,38.042783,-78.510077,R,Retail Store,1968.0,2575.0,12.0,1.0,2021 IVY RD,0,0.0,0.0
1672,,,R,Fast Food Restaurant,1987.0,3439.0,12.0,1.0,2021 IVY RD,0,0.0,0.0
1673,38.042783,-78.510077,R,Office Building,1967.0,41772.0,12.0,6.0,2021 IVY RD,0,0.0,0.0
1674,38.042783,-78.510077,R,Office Building,1910.0,108.0,10.0,1.0,2021 IVY RD,0,0.0,0.0
1675,38.042783,-78.510077,R,Service Repair Garage,1969.0,6048.0,14.0,1.0,2021 IVY RD,0,0.0,0.0
1676,38.0284773,-78.51057519999998,R,Multiple Commercial Use,1897.0,1040.0,12.0,1.0,1815 JEFFERSON PARK AVE,0,0.0,0.0
1677,38.02693259999999,-78.51146290000001,R,Office Building,1920.0,1625.0,8.0,1.0,1904 JEFFERSON PARK AVE,0,0.0,0.0
1678,38.02693259999999,-78.51146290000001,R,Office Building,1930.0,4222.0,12.0,2.0,1904 JEFFERSON PARK AVE,0,0.0,0.0
1679,,,R,Office Building,1930.0,121.0,12.0,1.0,1904 JEFFERSON PARK AVE,0,0.0,0.0
